id,signal_key,entry_time,exit_time,direction,entry_price,exit_price,stop_loss,size,pnl_r,pnl_pct,exit_reason,confirmations,ai_score
507,34897-long,2026-05-25T05:37:00,2026-05-25T05:45:00,long,77482.35,77444.49404039049,77444.49404039049,0.264159,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",69.71
508,34929-long,2026-05-25T06:09:00,2026-05-25T06:10:00,long,77577.27,77528.47407625991,77528.47407625991,0.204935,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",71.18
509,34956-long,2026-05-25T06:36:00,2026-05-25T06:49:00,long,77420.0,77460.74625682362,77460.74625682362,0.219771,1.2686451513204235,1.2686451513204235,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",73.24
510,34975-long,2026-05-25T06:55:00,2026-05-25T06:58:00,long,77438.22,77408.34824442923,77408.34824442923,0.334764,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.82
511,35023-long,2026-05-25T07:43:00,2026-05-25T08:00:00,long,77317.71,77380.18918071433,77380.18918071433,0.320898,1.6014841494698246,1.6014841494698246,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",70.29
512,35044-long,2026-05-25T08:04:00,2026-05-25T08:06:00,long,77410.62,77378.39215732043,77378.39215732043,0.310291,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",72.94
513,35075-long,2026-05-25T08:35:00,2026-05-25T08:36:00,long,77384.01,77360.28072601366,77360.28072601366,0.42142,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",69.71
514,35090-long,2026-05-25T08:50:00,2026-05-25T08:55:00,long,77378.52,77446.43,77427.81024218234,0.512473,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",72.35
515,35110-long,2026-05-25T09:10:00,2026-05-25T09:13:00,long,77493.98,77468.93999465113,77468.93999465113,0.399361,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",70.59
516,35125-long,2026-05-25T09:25:00,2026-05-25T09:29:00,long,77507.19,77520.29486519058,77520.29486519058,0.414432,0.725864211365415,0.725864211365415,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",70.59
517,35141-long,2026-05-25T09:41:00,2026-05-25T09:52:00,long,77573.74,77642.14206681823,77642.14206681823,0.235028,1.4822912559297812,1.4822912559297812,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'inducement', 'breaker_block', 'mitigation_block']",70.0
518,35252-long,2026-05-25T11:32:00,2026-05-25T11:35:00,long,77445.82,77469.31962004282,77469.31962004282,0.787276,1.555020413963143,1.555020413963143,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",69.71
519,35307-long,2026-05-25T12:27:00,2026-05-25T12:38:00,long,77395.55,77363.78507081594,77363.78507081594,0.314813,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'inducement', 'breaker_block', 'mitigation_block']",74.71
520,35336-long,2026-05-25T12:56:00,2026-05-25T12:57:00,long,77440.45,77414.50172023545,77414.50172023545,0.385382,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",74.41
521,35408-long,2026-05-25T14:08:00,2026-05-25T14:21:00,long,77495.03,77524.14068693544,77524.14068693544,0.230699,1.2014738897287058,1.2014738897287058,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",70.59
522,35425-long,2026-05-25T14:25:00,2026-05-25T14:40:00,long,77596.11,77550.10248371019,77550.10248371019,0.217356,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",71.76
523,35446-long,2026-05-25T14:46:00,2026-05-25T14:50:00,long,77748.37,77702.12602329634,77702.12602329634,0.216244,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",69.12
524,35461-long,2026-05-25T15:01:00,2026-05-25T15:04:00,long,77728.8,77692.10174682214,77692.10174682214,0.272493,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'mitigation_block']",68.53
525,36003-short,2026-05-26T00:03:00,2026-05-26T00:17:00,short,77282.92,77176.18,77198.7939170009,0.358259,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",27.65
526,36018-short,2026-05-26T00:18:00,2026-05-26T00:24:00,short,77145.09,77113.05488001295,77113.05488001295,0.333471,1.0409677126604753,1.0409677126604753,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",25.88
527,36037-short,2026-05-26T00:37:00,2026-05-26T00:39:00,short,77053.2,76990.57112467621,76990.57112467621,0.227096,1.4266833486519934,1.4266833486519934,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",29.12
528,36052-short,2026-05-26T00:52:00,2026-05-26T00:54:00,short,76616.81,76688.52932952184,76688.52932952184,0.139432,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",28.53
529,36092-short,2026-05-26T01:32:00,2026-05-26T01:36:00,short,76730.01,76706.876638254,76706.876638254,0.188789,0.6620392012181355,0.6620392012181355,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.76
530,36140-short,2026-05-26T02:20:00,2026-05-26T02:35:00,short,76731.47,76698.59884270917,76698.59884270917,0.209559,0.8133074414712846,0.8133074414712846,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",29.71
531,36160-short,2026-05-26T02:40:00,2026-05-26T02:46:00,short,76658.04,76514.87,76547.45893399323,0.261471,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.76
532,36175-short,2026-05-26T02:55:00,2026-05-26T02:59:00,short,76665.04,76650.60224659694,76650.60224659694,0.235087,0.6036478792246347,0.6036478792246347,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.29
533,36195-short,2026-05-26T03:15:00,2026-05-26T03:28:00,short,76580.0,76506.01497979807,76506.01497979807,0.257067,1.570573268067178,1.570573268067178,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.47
534,36249-short,2026-05-26T04:09:00,2026-05-26T04:13:00,short,76628.0,76650.27928847821,76650.27928847821,0.448847,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.88
535,36381-short,2026-05-26T06:21:00,2026-05-26T06:25:00,short,76860.02,76883.54296991459,76883.54296991459,0.425116,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.47
536,36424-short,2026-05-26T07:04:00,2026-05-26T07:08:00,short,76858.46,76823.82956576429,76823.82956576429,0.394954,1.4103226747252415,1.4103226747252415,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'mitigation_block']",31.47
537,36530-short,2026-05-26T08:50:00,2026-05-26T08:51:00,short,76726.01,76751.85572551776,76751.85572551776,0.386911,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",28.82
538,36546-short,2026-05-26T09:06:00,2026-05-26T09:13:00,short,76684.28,76711.5521863975,76711.5521863975,0.366674,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",31.18
539,36564-short,2026-05-26T09:24:00,2026-05-26T09:26:00,short,76665.81,76702.53851082323,76702.53851082323,0.272268,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",31.18
540,37519-short,2026-05-27T01:19:00,2026-05-27T01:24:00,short,75890.87,75863.44234658961,75863.44234658961,0.243055,0.7999850557414363,0.7999850557414363,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",27.35
541,37559-short,2026-05-27T01:59:00,2026-05-27T02:03:00,short,75877.44,75840.42,75865.62881618187,0.279864,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.29
542,37579-short,2026-05-27T02:19:00,2026-05-27T02:22:00,short,75711.61,75751.99308192948,75751.99308192948,0.247628,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.29
543,37642-short,2026-05-27T03:22:00,2026-05-27T03:25:00,short,75827.18,75856.23361008012,75856.23361008012,0.344191,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",31.47
544,37662-short,2026-05-27T03:42:00,2026-05-27T03:48:00,short,75766.0,75649.99,75682.81956738263,0.336488,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.29
545,37694-short,2026-05-27T04:14:00,2026-05-27T04:18:00,short,75630.01,75526.0,75554.1695963032,0.318383,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'liquidity_sweep', 'smart_money_entry', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.88
546,37710-short,2026-05-27T04:30:00,2026-05-27T04:34:00,short,75382.9,75370.08565426091,75370.08565426091,0.251917,0.5936893368929197,0.5936893368929197,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",25.88
547,37875-short,2026-05-27T07:15:00,2026-05-27T07:17:00,short,75764.0,75795.91761094813,75795.91761094813,0.313307,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",30.0
548,37890-long,2026-05-27T07:30:00,2026-05-27T07:35:00,long,75880.5,75962.57,75936.23733066412,0.405401,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'session_quality', 'breaker_block', 'mitigation_block']",71.47
549,37913-long,2026-05-27T07:53:00,2026-05-27T08:06:00,long,75966.49,75968.1584041776,75968.1584041776,0.312125,0.43124502508914714,0.43124502508914714,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'session_quality', 'breaker_block', 'mitigation_block']",71.47
550,38015-long,2026-05-27T09:35:00,2026-05-27T09:41:00,long,75898.0,75945.48467156781,75945.48467156781,0.332164,1.4731813447646827,1.4731813447646827,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",70.88
551,38086-short,2026-05-27T10:46:00,2026-05-27T10:51:00,short,75915.07,75944.15097434411,75944.15097434411,0.343867,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'inducement', 'breaker_block', 'mitigation_block']",31.76
552,38132-short,2026-05-27T11:32:00,2026-05-27T11:35:00,short,75806.01,75846.43588520393,75846.43588520393,0.247366,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",29.71
553,38148-short,2026-05-27T11:48:00,2026-05-27T12:07:00,short,75787.16,75671.44,75701.49383370415,0.279767,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",29.12
554,38168-short,2026-05-27T12:08:00,2026-05-27T12:18:00,short,75682.71,75631.68546497032,75631.68546497032,0.275252,1.421338181105063,1.421338181105063,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",31.18
555,38209-short,2026-05-27T12:49:00,2026-05-27T13:00:00,short,75812.01,75728.52908318464,75728.52908318464,0.139789,1.1001842966044906,1.1001842966044906,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",29.12
556,38224-short,2026-05-27T13:04:00,2026-05-27T13:06:00,short,75642.0,75642.0,75642.0,0.16683,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",28.24
557,38241-short,2026-05-27T13:21:00,2026-05-27T13:30:00,short,75357.51,75255.71463745246,75255.71463745246,0.142108,1.4339792905455504,1.4339792905455504,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",26.76
558,38258-short,2026-05-27T13:38:00,2026-05-27T13:48:00,short,75002.67,74991.16054278842,74991.16054278842,0.083632,0.4577532148205019,0.4577532148205019,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",26.76
559,38416-short,2026-05-27T16:16:00,2026-05-27T16:21:00,short,75181.75,75108.96001066896,75108.96001066896,0.148124,1.0469175573441167,1.0469175573441167,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",25.29
560,38475-short,2026-05-27T17:15:00,2026-05-27T17:21:00,short,74923.74,75002.27578868582,75002.27578868582,0.12733,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",28.82
561,38507-short,2026-05-27T17:47:00,2026-05-27T17:58:00,short,74913.32,74872.70492769688,74872.70492769688,0.124411,1.1515887725030785,1.1515887725030785,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",31.76
562,38529-short,2026-05-27T18:09:00,2026-05-27T18:16:00,short,74783.66,74778.96825217539,74778.96825217539,0.109877,0.43093082128996585,0.43093082128996585,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",28.53
563,38628-short,2026-05-27T19:48:00,2026-05-27T19:51:00,short,75023.7,75013.39193638957,75013.39193638957,0.197139,0.5219271526208673,0.5219271526208673,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'macd', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",31.47
564,38705-short,2026-05-27T21:05:00,2026-05-27T21:06:00,short,75196.81,75219.29205978866,75219.29205978866,0.444799,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",29.71
565,38728-short,2026-05-27T21:28:00,2026-05-27T21:33:00,short,75122.01,75032.0,75056.0685483859,0.427679,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",27.94
566,38743-short,2026-05-27T21:43:00,2026-05-27T21:44:00,short,74700.57,74628.0,74700.57,0.121707,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block']",30.29
567,38772-short,2026-05-27T22:12:00,2026-05-27T22:16:00,short,74381.45,74381.45,74381.45,0.083999,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.29
568,38814-short,2026-05-27T22:54:00,2026-05-27T23:02:00,short,74519.12,74459.52534600209,74459.52534600209,0.182757,1.3267400861841148,1.3267400861841148,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.76
569,38841-short,2026-05-27T23:21:00,2026-05-27T23:27:00,short,74424.35,74276.62,74328.76972229025,0.167634,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.0
570,38960-short,2026-05-28T01:20:00,2026-05-28T01:23:00,short,74334.26,74423.60314924481,74423.60314924481,0.111928,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block']",31.18
571,38979-short,2026-05-28T01:39:00,2026-05-28T01:43:00,short,74295.95,74261.3081357165,74261.3081357165,0.111009,0.6307334105362801,0.6307334105362801,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.76
572,39019-short,2026-05-28T02:19:00,2026-05-28T02:23:00,short,74282.29,74243.07000791587,74243.07000791587,0.172212,0.8052491553004009,0.8052491553004009,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.0
573,39035-short,2026-05-28T02:35:00,2026-05-28T02:36:00,short,74164.08,74227.65720040006,74227.65720040006,0.157289,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'liquidity_sweep', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'equal_high_low', 'inducement', 'breaker_block', 'mitigation_block']",25.59
574,39071-short,2026-05-28T03:11:00,2026-05-28T03:17:00,short,74183.68,74008.01,74075.99109610483,0.139934,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.59
575,39086-short,2026-05-28T03:26:00,2026-05-28T03:36:00,short,73861.54,73500.0,73602.99684393113,0.082518,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'liquidity_sweep', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block']",30.88
576,39114-short,2026-05-28T03:54:00,2026-05-28T03:57:00,short,73230.98,73169.4216869936,73169.4216869936,0.080843,0.6985946393933276,0.6985946393933276,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'liquidity_sweep', 'smart_money_entry', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block']",30.0
577,39145-short,2026-05-28T04:25:00,2026-05-28T04:29:00,short,72867.83,72980.68975392688,72980.68975392688,0.088606,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",28.82
578,39184-short,2026-05-28T05:04:00,2026-05-28T05:13:00,short,73120.54,73034.60623654255,73034.60623654255,0.196106,1.5055641742808539,1.5055641742808539,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",29.71
579,39206-short,2026-05-28T05:26:00,2026-05-28T05:30:00,short,73018.01,72998.21869159584,72998.21869159584,0.188475,0.6238101009502727,0.6238101009502727,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'liquidity_sweep', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block']",28.82
580,39253-short,2026-05-28T06:13:00,2026-05-28T06:14:00,short,72962.51,73007.77821369743,73007.77821369743,0.220906,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.29
581,39268-short,2026-05-28T06:28:00,2026-05-28T06:36:00,short,72923.49,72769.54,72815.01577011855,0.209542,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.29
582,39315-long,2026-05-28T07:15:00,2026-05-28T07:25:00,long,73237.03,73288.5163631149,73288.5163631149,0.216717,1.0694787233774883,1.0694787233774883,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'liquidity_sweep', 'smart_money_entry', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",69.41
583,39362-short,2026-05-28T08:02:00,2026-05-28T08:06:00,short,73359.43,73407.20148333823,73407.20148333823,0.20933,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'liquidity_sweep', 'smart_money_entry', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",28.82
584,39381-short,2026-05-28T08:21:00,2026-05-28T08:30:00,short,73309.63,73276.099378117,73276.099378117,0.230548,0.8638248614741625,0.8638248614741625,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",31.47
585,39466-long,2026-05-28T09:46:00,2026-05-28T09:58:00,long,73516.03,73540.50084755637,73540.50084755637,0.338087,0.8963957957967985,0.8963957957967985,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",69.71
